Cliente;Auto;Ubicación;Fecha;Pago;Seguro Empresa
4000;128;531;8/10/2019;Credito;SI
2066;61;298;5/1/2018;Credito;NO
2479;137;535;10/12/2015;Credito;SI
3278;84;563;9/9/2017;Efectivo;NO
1660;129;589;24/4/2015;Efectivo;NO
398;39;594;24/10/2017;Credito;NO
1323;81;33;9/8/2015;Efectivo;NO
3188;68;397;4/10/2015;Efectivo;SI
2505;43;249;2/8/2018;Efectivo;SI
563;15;520;15/10/2015;Efectivo;NO
578;86;315;18/11/2019;Efectivo;SI
3413;69;203;2/11/2015;Credito;SI
1528;73;412;28/9/2017;Efectivo;SI
2998;117;208;1/12/2017;Credito;NO
247;99;31;6/1/2017;Credito;NO
3539;38;64;10/8/2017;Efectivo;SI
2839;54;102;18/3/2019;Efectivo;NO
2416;70;471;5/2/2015;Efectivo;SI
2181;126;151;15/5/2017;Efectivo;NO
2090;16;417;9/4/2015;Efectivo;SI
1803;95;491;15/11/2018;Credito;NO
2722;31;331;25/9/2016;Credito;SI
3763;40;26;30/9/2019;Efectivo;NO
3090;132;299;24/12/2019;Credito;NO
1670;70;254;28/4/2015;Credito;SI
3014;61;218;3/3/2016;Credito;SI
3828;136;128;13/5/2018;Credito;SI
405;11;436;28/4/2019;Efectivo;NO
717;55;192;29/9/2015;Efectivo;SI
1986;2;29;12/9/2017;Efectivo;NO
3109;1;427;8/11/2015;Efectivo;NO
503;42;363;20/8/2017;Credito;NO
2308;18;196;22/7/2017;Credito;NO
2557;47;105;9/11/2017;Efectivo;SI
2813;95;499;13/2/2016;Credito;NO
953;74;55;2/3/2016;Efectivo;SI
1817;112;244;15/8/2019;Credito;NO
1687;103;367;9/1/2019;Efectivo;SI
113;4;112;10/12/2015;Credito;SI
3689;125;440;15/4/2017;Credito;NO
2545;136;531;23/1/2016;Credito;SI
848;36;438;6/3/2017;Efectivo;NO
3687;144;229;16/2/2019;Efectivo;NO
1939;118;368;11/5/2015;Credito;SI
2671;39;89;24/8/2015;Credito;NO
2118;93;336;14/12/2019;Credito;NO
978;40;304;1/4/2019;Credito;SI
1271;102;62;17/4/2017;Credito;NO
220;140;164;29/11/2018;Credito;NO
588;9;353;24/4/2015;Credito;NO
1482;116;454;13/9/2017;Credito;SI
3678;133;348;14/2/2017;Efectivo;SI
1287;28;451;20/4/2018;Efectivo;NO
3442;156;141;9/12/2016;Efectivo;SI
1774;42;266;4/10/2017;Credito;SI
1624;84;336;21/6/2018;Credito;SI
2116;65;361;17/12/2017;Efectivo;SI
3253;77;89;6/3/2016;Efectivo;SI
613;109;41;7/7/2015;Credito;SI
3295;54;180;11/1/2018;Efectivo;NO
2697;18;496;22/3/2016;Credito;NO
3310;120;338;28/7/2017;Credito;NO
537;94;285;13/9/2016;Credito;NO
2254;94;376;8/1/2018;Efectivo;NO
2083;74;233;12/1/2017;Efectivo;NO
3664;101;496;20/7/2017;Credito;SI
1332;30;166;18/2/2015;Efectivo;NO
3504;39;573;10/6/2019;Credito;NO
57;16;422;1/7/2017;Credito;SI
748;127;249;29/11/2019;Credito;NO
2803;38;419;11/12/2016;Credito;SI
916;6;1;2/12/2017;Credito;NO
1654;155;601;15/6/2015;Efectivo;SI
3660;103;38;2/5/2019;Credito;NO
1326;103;230;1/10/2019;Efectivo;SI
1497;13;365;6/5/2015;Efectivo;NO
429;96;468;8/7/2018;Credito;NO
263;6;560;20/8/2016;Efectivo;SI
3420;53;340;4/2/2016;Efectivo;SI
2824;35;88;16/11/2019;Credito;SI
2227;43;113;28/10/2015;Credito;NO
1259;36;385;13/8/2019;Efectivo;NO
3306;119;282;16/8/2015;Efectivo;NO
331;102;379;13/12/2015;Efectivo;NO
3696;11;407;25/1/2019;Credito;NO
3437;30;49;30/5/2016;Efectivo;NO
1990;41;598;9/12/2017;Efectivo;SI
3722;73;579;8/5/2017;Efectivo;SI
860;9;71;14/1/2017;Credito;NO
3390;126;100;8/8/2018;Efectivo;NO
332;27;295;30/7/2015;Efectivo;SI
622;133;117;3/1/2019;Credito;NO
478;41;570;23/1/2019;Efectivo;NO
1075;125;33;6/2/2018;Credito;SI
3878;106;371;17/4/2018;Efectivo;NO
2685;139;328;1/6/2017;Efectivo;NO
3054;8;104;22/10/2018;Credito;SI
2259;59;216;30/8/2017;Efectivo;SI
578;147;535;14/9/2016;Efectivo;SI
1379;69;22;16/4/2019;Efectivo;NO
1779;11;533;15/9/2019;Credito;NO
3608;14;234;23/8/2016;Efectivo;NO
496;140;168;31/12/2016;Efectivo;NO
1986;61;156;14/7/2017;Credito;NO
1376;1;401;17/6/2018;Credito;SI
66;102;314;5/12/2015;Credito;NO
881;78;234;16/1/2017;Efectivo;NO
1795;59;397;21/5/2016;Credito;NO
3309;19;96;29/8/2018;Credito;SI
13;131;129;9/2/2019;Efectivo;NO
642;63;440;20/4/2017;Credito;NO
1596;19;276;27/5/2018;Credito;SI
2822;119;467;5/4/2016;Credito;NO
2283;136;210;5/5/2018;Efectivo;SI
586;11;321;26/9/2017;Efectivo;NO
95;133;17;10/10/2017;Efectivo;NO
2409;82;489;8/1/2019;Efectivo;SI
2346;37;77;28/6/2019;Credito;NO
3454;56;250;21/3/2018;Efectivo;SI
3429;129;53;30/10/2017;Efectivo;NO
1903;24;536;14/5/2016;Efectivo;NO
2391;129;176;29/6/2015;Credito;SI
848;51;513;29/8/2015;Efectivo;SI
841;58;212;5/3/2019;Efectivo;NO
2022;106;546;26/2/2015;Credito;SI
917;98;163;16/8/2015;Efectivo;NO
3005;73;484;15/9/2015;Credito;NO
567;78;517;25/11/2016;Credito;SI
2503;116;217;11/3/2016;Credito;NO
1328;47;81;14/2/2016;Efectivo;SI
1566;38;205;11/10/2018;Efectivo;SI
1732;42;526;1/4/2016;Efectivo;NO
1059;46;193;30/12/2015;Efectivo;SI
1155;30;92;31/12/2017;Credito;NO
3599;149;536;18/5/2015;Credito;SI
1391;73;548;9/3/2015;Credito;SI
1872;101;328;26/10/2018;Efectivo;SI
1480;66;312;20/12/2017;Credito;SI
2461;19;202;22/12/2019;Efectivo;SI
2132;10;11;21/9/2018;Credito;NO
2360;21;75;29/11/2019;Credito;NO
2508;147;4;25/2/2019;Efectivo;SI
2665;81;79;4/8/2018;Efectivo;SI
3040;129;464;6/4/2016;Efectivo;SI
1489;134;455;7/9/2019;Efectivo;SI
2688;122;346;11/7/2015;Efectivo;NO
864;112;477;12/12/2017;Efectivo;NO
282;6;474;8/7/2018;Credito;SI
3042;19;149;7/12/2018;Efectivo;NO
2332;15;17;11/12/2016;Efectivo;NO
1180;120;379;20/9/2016;Credito;SI
1428;64;62;18/4/2018;Efectivo;SI
3992;57;284;20/4/2019;Credito;SI
3647;108;69;16/4/2018;Efectivo;NO
1897;107;328;4/7/2019;Credito;SI
2744;103;291;10/6/2018;Efectivo;SI
1582;80;292;28/10/2015;Efectivo;NO
3931;157;74;13/9/2015;Efectivo;SI
1699;29;582;21/1/2019;Efectivo;NO
110;148;543;3/5/2017;Efectivo;NO
2597;143;583;29/3/2016;Credito;NO
2057;88;297;1/4/2019;Credito;NO
2963;117;241;4/11/2016;Credito;NO
1562;78;117;14/5/2016;Efectivo;NO
72;17;337;2/7/2019;Credito;NO
2477;99;215;6/1/2017;Efectivo;NO
3790;35;194;25/2/2018;Credito;SI
344;52;540;30/1/2016;Credito;NO
2581;128;560;20/11/2018;Credito;SI
1270;92;316;29/4/2019;Efectivo;NO
1944;153;577;3/3/2017;Efectivo;NO
1286;26;193;29/5/2018;Credito;SI
3862;153;328;7/7/2018;Credito;SI
1200;133;293;18/12/2017;Efectivo;SI
3932;110;403;28/4/2019;Efectivo;NO
3052;51;578;1/5/2018;Credito;NO
3479;29;70;21/12/2018;Efectivo;SI
2740;114;489;10/7/2018;Efectivo;SI
638;82;416;23/9/2017;Credito;NO
3601;107;526;9/2/2017;Efectivo;SI
345;39;253;26/6/2019;Efectivo;NO
899;37;16;12/6/2015;Credito;NO
1523;84;197;19/4/2017;Efectivo;SI
206;80;378;10/9/2015;Credito;NO
2622;38;141;18/6/2016;Credito;SI
3611;18;503;2/10/2018;Credito;NO
3601;36;128;8/11/2019;Efectivo;SI
2489;124;367;30/11/2019;Efectivo;SI
3831;21;143;1/8/2018;Efectivo;SI
61;129;143;14/11/2017;Credito;SI
3412;22;588;3/12/2019;Efectivo;SI
1194;70;358;17/10/2017;Efectivo;SI
3937;61;210;8/9/2019;Credito;SI
940;91;330;1/8/2016;Credito;SI
2284;6;273;25/6/2016;Credito;SI
1253;61;380;30/4/2018;Credito;SI
2234;97;316;12/9/2017;Credito;SI
3584;126;556;14/6/2015;Credito;SI
2895;123;78;16/9/2019;Efectivo;SI
3854;40;293;7/8/2018;Credito;NO
3736;139;600;22/2/2018;Credito;NO
3143;68;131;30/9/2016;Credito;NO
3191;22;188;8/9/2019;Credito;SI
3098;101;566;6/10/2017;Credito;SI
971;3;18;18/1/2019;Credito;NO
1987;29;322;31/1/2018;Credito;SI
3712;99;133;25/5/2015;Efectivo;NO
2613;59;211;9/7/2016;Efectivo;NO
1085;125;60;27/4/2018;Efectivo;NO
593;124;524;15/7/2017;Efectivo;SI
3540;79;367;20/1/2017;Credito;NO
3333;8;171;28/1/2019;Credito;SI
935;21;530;28/8/2017;Efectivo;SI
2125;134;246;14/6/2016;Efectivo;SI
1869;37;92;24/3/2016;Credito;SI
3286;110;389;18/1/2018;Efectivo;NO
3570;65;363;21/8/2019;Efectivo;NO
2475;14;153;27/12/2016;Efectivo;NO
3669;37;100;30/5/2016;Credito;NO
2386;9;159;23/2/2015;Efectivo;SI
2949;5;532;18/9/2015;Efectivo;NO
2862;7;223;3/8/2015;Credito;NO
1072;27;389;23/9/2018;Efectivo;NO
1618;12;367;17/8/2018;Credito;NO
1696;106;186;18/5/2016;Efectivo;NO
593;128;408;26/11/2019;Efectivo;NO
163;4;489;24/2/2019;Credito;NO
413;126;146;26/1/2016;Efectivo;SI
2228;149;228;29/3/2017;Credito;NO
685;63;352;21/12/2019;Credito;SI
3204;116;207;27/10/2017;Efectivo;SI
3322;130;54;6/3/2019;Credito;SI
1787;122;452;17/12/2018;Credito;SI
1129;119;439;24/12/2018;Credito;SI
1362;74;385;17/6/2019;Efectivo;NO
918;72;143;7/6/2018;Credito;NO
2603;129;222;25/8/2018;Credito;SI
2611;24;500;30/8/2016;Efectivo;SI
3418;40;15;2/9/2017;Efectivo;SI
2810;7;581;5/2/2018;Efectivo;NO
928;55;313;30/6/2015;Efectivo;NO
3204;157;381;15/9/2019;Credito;SI
2092;89;492;28/3/2016;Efectivo;NO
2344;5;101;5/1/2015;Credito;SI
1736;59;460;1/6/2015;Credito;SI
208;152;56;15/3/2018;Credito;SI
1337;67;295;18/10/2016;Efectivo;SI
2280;133;7;24/11/2016;Credito;NO
3482;10;332;15/7/2015;Efectivo;NO
431;87;63;7/7/2017;Efectivo;SI
2670;53;426;7/3/2015;Credito;SI
875;57;37;31/5/2017;Efectivo;NO
1313;110;355;7/2/2017;Efectivo;NO
1341;87;286;1/8/2016;Credito;SI
3604;31;601;10/6/2019;Credito;NO
233;6;211;7/8/2015;Efectivo;NO
1128;74;390;7/4/2017;Efectivo;SI
2700;37;335;13/2/2016;Efectivo;NO
575;103;272;24/2/2018;Credito;SI
960;105;259;6/6/2018;Efectivo;SI
2388;33;217;20/3/2019;Efectivo;SI
3230;139;555;25/12/2016;Credito;SI
2807;146;544;3/2/2017;Efectivo;NO
3934;11;351;24/5/2017;Efectivo;NO
586;72;323;2/12/2017;Efectivo;SI
1571;72;476;10/8/2017;Efectivo;SI
1011;93;157;13/12/2015;Efectivo;SI
2484;113;239;27/4/2018;Efectivo;NO
1402;30;582;22/8/2018;Efectivo;SI
3028;107;271;12/2/2017;Efectivo;SI
3677;92;8;9/11/2015;Efectivo;NO
3282;143;387;22/5/2016;Efectivo;SI
3284;138;316;6/10/2015;Credito;NO
2185;115;128;1/5/2015;Efectivo;SI
2203;139;583;3/4/2017;Efectivo;NO
620;81;394;26/7/2019;Efectivo;SI
3681;41;582;17/9/2019;Credito;SI
74;100;6;23/9/2019;Credito;NO
2757;24;45;25/12/2017;Efectivo;SI
4000;77;53;13/4/2015;Efectivo;NO
2288;28;258;18/1/2015;Credito;SI
1696;36;99;12/12/2016;Credito;NO
1403;147;202;3/1/2015;Credito;NO
211;153;305;23/4/2019;Credito;SI
3489;113;446;8/9/2018;Efectivo;SI
3161;57;45;27/4/2015;Efectivo;NO
303;24;246;18/7/2015;Efectivo;SI
2028;61;102;10/3/2016;Efectivo;SI
626;81;399;17/1/2019;Credito;NO
1180;132;329;9/3/2019;Credito;SI
3089;155;219;7/2/2017;Efectivo;NO
1454;4;589;20/3/2019;Credito;NO
2967;39;151;8/6/2018;Credito;NO
287;27;62;8/4/2017;Efectivo;SI
404;154;320;23/1/2017;Efectivo;SI
3120;77;31;27/3/2015;Credito;SI
1460;153;216;20/7/2016;Credito;SI
2628;9;601;22/3/2018;Credito;SI
3650;121;391;25/9/2018;Credito;NO
3785;116;31;13/2/2019;Efectivo;NO
3846;69;517;12/12/2019;Credito;SI
1257;111;549;11/2/2017;Efectivo;NO
1338;21;237;20/12/2017;Credito;SI
3015;125;472;1/8/2018;Efectivo;NO
3460;76;495;16/7/2015;Efectivo;NO
1079;146;437;26/12/2017;Efectivo;SI
1329;16;371;18/6/2018;Credito;SI
1610;23;99;28/4/2016;Credito;NO
3834;102;584;6/1/2019;Credito;SI
3590;79;168;17/3/2016;Credito;SI
249;2;279;3/2/2019;Credito;SI
1869;139;450;17/9/2017;Efectivo;NO
2711;133;548;1/11/2019;Credito;SI
1924;66;187;11/1/2017;Credito;SI
690;62;418;7/7/2016;Efectivo;SI
3544;124;269;12/9/2017;Efectivo;SI
476;92;326;6/8/2019;Credito;NO
3075;128;69;2/9/2015;Credito;NO
3412;81;173;19/6/2015;Credito;SI
2375;69;593;15/1/2015;Credito;SI
378;12;536;13/1/2017;Credito;SI
1939;95;491;1/8/2017;Efectivo;SI
3455;5;588;18/3/2019;Credito;SI
687;11;281;1/5/2015;Efectivo;NO
3299;66;378;18/9/2019;Credito;SI
549;92;27;5/9/2016;Efectivo;SI
1926;87;397;13/3/2015;Credito;NO
1313;129;558;3/10/2016;Efectivo;NO
3284;106;55;26/6/2019;Credito;NO
3190;68;454;3/10/2015;Credito;NO
3379;36;377;17/7/2019;Credito;NO
41;71;448;7/2/2017;Efectivo;SI
2212;136;499;29/12/2018;Efectivo;SI
2822;12;550;2/7/2015;Credito;SI
2026;102;287;16/12/2015;Efectivo;SI
2967;13;247;11/10/2017;Efectivo;SI
3383;87;264;13/5/2016;Efectivo;SI
506;5;494;24/11/2015;Efectivo;NO
1420;46;604;13/6/2018;Credito;NO
1440;93;288;6/5/2016;Credito;NO
232;73;271;21/4/2016;Credito;NO
2694;76;234;17/11/2018;Efectivo;NO
3066;136;283;12/2/2017;Efectivo;NO
343;80;289;15/4/2015;Credito;SI
2290;136;345;2/3/2018;Credito;NO
1863;45;314;23/7/2018;Efectivo;SI
141;122;80;29/9/2019;Credito;NO
3695;72;401;2/6/2017;Credito;SI
218;82;233;1/4/2015;Efectivo;SI
3468;116;43;20/3/2019;Credito;NO
2270;123;120;5/8/2017;Efectivo;SI
2178;29;544;21/9/2017;Efectivo;SI
508;79;490;5/7/2017;Efectivo;NO
418;19;250;6/12/2015;Credito;SI
3030;148;366;3/4/2017;Efectivo;NO
3616;30;91;20/6/2017;Efectivo;SI
3517;103;279;13/3/2018;Efectivo;NO
2396;63;224;23/4/2018;Efectivo;SI
3917;82;568;26/4/2016;Credito;NO
2860;82;56;25/7/2019;Efectivo;SI
239;110;380;26/10/2015;Efectivo;NO
3132;52;5;10/1/2019;Credito;SI
2189;51;423;28/9/2019;Efectivo;NO
3090;150;392;25/9/2019;Credito;NO
3870;44;506;27/10/2019;Efectivo;NO
2184;115;256;2/7/2015;Efectivo;NO
387;117;351;14/7/2016;Credito;NO
1364;151;32;11/8/2015;Efectivo;SI
903;49;72;4/9/2016;Efectivo;SI
3085;93;441;21/11/2019;Credito;SI
1035;142;13;24/6/2019;Credito;NO
2436;111;171;14/2/2017;Efectivo;SI
2191;3;354;24/6/2016;Efectivo;SI
2378;51;20;5/6/2015;Efectivo;NO
622;39;409;3/1/2015;Credito;NO
2930;69;96;23/7/2017;Efectivo;NO
3231;135;133;6/12/2018;Efectivo;SI
1953;74;88;25/4/2017;Credito;SI
2522;127;88;20/4/2016;Credito;SI
3217;63;507;4/12/2016;Credito;SI
432;121;493;11/7/2019;Credito;SI
2906;152;76;28/12/2016;Credito;SI
2099;89;187;25/6/2015;Credito;SI
3464;90;43;9/1/2018;Credito;NO
1016;28;309;25/3/2019;Credito;NO
3012;119;395;13/1/2016;Credito;NO
293;153;444;29/6/2017;Credito;NO
3919;86;398;4/3/2017;Efectivo;NO
3830;8;386;23/9/2019;Credito;SI
577;11;564;20/2/2016;Efectivo;SI
12;120;88;13/9/2015;Credito;SI
3585;12;509;27/5/2017;Credito;SI
2500;130;386;17/6/2018;Credito;NO
3198;17;6;12/10/2015;Credito;SI
423;150;183;1/10/2017;Credito;SI
3610;9;438;2/9/2018;Credito;SI
2697;34;599;8/1/2019;Credito;NO
2489;13;449;5/7/2019;Efectivo;NO
211;154;161;6/11/2015;Efectivo;SI
1052;136;148;30/11/2018;Efectivo;NO
2186;125;188;22/11/2019;Efectivo;NO
3494;93;137;1/5/2015;Efectivo;SI
2511;12;231;8/10/2019;Efectivo;SI
308;35;389;15/5/2016;Credito;NO
1284;44;11;4/1/2018;Credito;NO
3907;5;190;3/2/2018;Credito;SI
715;91;441;1/8/2017;Efectivo;SI
35;7;289;5/6/2016;Credito;SI
1622;55;490;16/10/2016;Efectivo;SI
2136;107;377;1/9/2015;Efectivo;NO
418;151;33;3/7/2018;Credito;SI
545;41;240;19/8/2017;Credito;SI
3770;125;39;24/12/2015;Credito;NO
106;29;570;4/6/2019;Credito;SI
2446;108;226;21/7/2015;Credito;SI
3073;68;364;12/12/2017;Efectivo;NO
42;124;65;13/10/2015;Credito;NO
2353;69;213;12/4/2017;Efectivo;SI
3581;116;257;28/10/2019;Credito;SI
3743;124;6;28/5/2018;Credito;SI
1624;66;494;1/4/2015;Efectivo;NO
1441;57;448;19/8/2019;Credito;SI
3109;52;94;6/7/2019;Efectivo;SI
657;31;136;2/5/2015;Efectivo;SI
16;22;90;2/3/2015;Credito;SI
466;3;347;5/8/2015;Efectivo;NO
869;108;12;18/9/2017;Credito;SI
2577;134;202;6/12/2019;Credito;NO
3352;79;96;10/10/2015;Efectivo;SI
2598;146;279;27/12/2018;Credito;SI
2791;120;131;4/1/2015;Credito;SI
3021;46;164;28/11/2016;Efectivo;NO
2397;23;73;10/10/2016;Credito;SI
1404;95;379;23/6/2015;Efectivo;SI
3813;62;343;2/12/2015;Credito;NO
1076;92;267;10/9/2015;Efectivo;NO
1656;34;499;5/12/2017;Credito;SI
58;97;595;15/9/2016;Efectivo;NO
2431;11;450;1/9/2017;Credito;NO
3726;95;20;2/3/2019;Credito;NO
391;71;379;15/1/2015;Efectivo;NO
3134;102;209;27/12/2015;Credito;NO
1177;19;560;9/11/2019;Efectivo;NO
1655;74;457;2/9/2017;Credito;SI
3249;11;32;28/8/2016;Efectivo;NO
2710;93;297;23/1/2016;Credito;SI
17;123;264;17/5/2019;Credito;NO
2373;97;402;22/5/2019;Credito;SI
1262;11;240;1/6/2016;Credito;NO
1626;47;206;29/12/2018;Credito;NO
248;79;421;3/3/2015;Credito;NO
81;148;339;29/12/2019;Credito;NO
1824;138;544;20/3/2019;Efectivo;NO
2334;16;166;7/5/2018;Credito;NO
1609;37;217;25/3/2016;Credito;NO
1525;125;443;7/3/2018;Efectivo;NO
816;24;156;30/8/2019;Credito;NO
712;154;505;4/8/2018;Efectivo;SI
3593;53;184;18/1/2018;Credito;SI
837;127;24;27/12/2015;Efectivo;NO
2778;141;30;31/3/2019;Efectivo;SI
108;129;285;19/3/2016;Efectivo;SI
2528;2;441;3/11/2018;Credito;NO
2147;9;596;27/2/2018;Efectivo;SI
366;88;212;4/8/2015;Credito;NO
2127;56;38;14/1/2015;Efectivo;SI
2138;11;242;19/10/2015;Credito;NO
2570;155;567;19/10/2019;Credito;NO
869;123;143;18/8/2018;Credito;SI
1764;38;192;21/10/2016;Credito;SI
3442;141;20;28/8/2019;Credito;NO
2470;113;92;18/3/2018;Efectivo;SI
3022;114;63;24/10/2019;Efectivo;NO
556;71;116;29/6/2017;Credito;SI
1649;143;67;13/5/2015;Credito;SI
1246;41;231;1/6/2015;Credito;SI
2487;68;340;18/8/2017;Credito;SI
3764;76;33;19/2/2015;Efectivo;SI
1235;101;207;30/6/2017;Efectivo;NO
1461;74;162;4/7/2019;Efectivo;NO
953;137;222;31/10/2016;Efectivo;NO
109;106;499;4/2/2018;Credito;NO
235;30;596;15/1/2016;Efectivo;SI
2443;154;531;18/1/2017;Credito;NO
390;14;260;4/6/2015;Credito;NO
87;69;531;22/11/2016;Credito;NO
2677;26;400;20/8/2019;Credito;SI
3790;62;572;12/7/2018;Credito;SI
2192;51;257;8/8/2018;Efectivo;NO
1819;4;145;20/9/2019;Efectivo;NO
1221;43;367;9/6/2017;Credito;NO
3826;128;565;17/11/2016;Efectivo;NO
3494;22;161;25/6/2017;Efectivo;NO
327;81;513;1/1/2019;Efectivo;SI
249;64;385;25/11/2017;Credito;SI
2413;112;326;20/12/2017;Efectivo;NO
2688;28;125;25/10/2018;Credito;NO
1746;98;55;25/3/2017;Efectivo;NO
838;148;372;30/5/2016;Credito;NO
3606;109;431;9/10/2019;Efectivo;SI
2802;58;18;26/11/2017;Credito;SI
1745;77;215;18/7/2016;Efectivo;SI
2328;59;602;6/3/2016;Efectivo;NO
2268;107;572;2/2/2018;Credito;SI
265;146;288;6/5/2017;Efectivo;SI
188;108;316;20/8/2018;Credito;SI
3457;37;493;22/2/2015;Efectivo;SI
1722;40;573;13/1/2019;Efectivo;SI
3572;53;168;3/11/2019;Credito;NO
1133;25;592;28/3/2018;Efectivo;SI
798;57;377;8/6/2018;Efectivo;SI
533;62;431;1/2/2016;Credito;NO
353;47;232;28/12/2019;Credito;SI
163;156;562;25/4/2017;Efectivo;NO
2935;27;524;3/12/2015;Efectivo;NO
470;52;35;22/12/2019;Efectivo;NO
761;25;355;31/8/2015;Credito;NO
3021;105;556;5/9/2017;Credito;SI
3214;111;103;2/6/2018;Efectivo;NO
3708;31;75;6/4/2015;Credito;NO
2412;104;54;29/5/2019;Credito;NO
308;36;183;10/12/2018;Efectivo;NO
3293;154;378;21/5/2018;Credito;SI
2467;51;580;14/2/2016;Efectivo;SI
861;45;520;13/6/2016;Efectivo;SI
2293;74;164;31/5/2015;Efectivo;NO
3118;156;185;28/1/2018;Efectivo;NO
2779;9;294;10/4/2019;Credito;NO
1097;50;497;25/12/2017;Credito;NO
2353;120;454;18/9/2019;Credito;NO
3635;103;147;17/11/2018;Efectivo;NO
3865;95;82;5/10/2019;Credito;SI
1527;23;68;3/8/2016;Efectivo;NO
3330;28;139;13/7/2019;Credito;NO
366;115;530;5/11/2017;Efectivo;NO
3291;117;346;30/12/2016;Efectivo;NO
2592;14;521;23/1/2016;Credito;NO
3424;149;310;5/8/2019;Credito;SI
149;110;547;4/12/2017;Efectivo;SI
611;153;504;24/11/2018;Credito;NO
1495;116;535;9/7/2017;Efectivo;NO
766;14;571;15/2/2018;Efectivo;SI
470;30;575;12/5/2017;Efectivo;SI
3765;48;172;10/6/2016;Credito;SI
536;80;91;17/10/2017;Credito;NO
2709;97;584;12/12/2019;Credito;SI
1373;95;465;5/4/2017;Credito;NO
2999;24;4;11/12/2019;Efectivo;SI
498;104;131;9/6/2015;Efectivo;SI
2574;133;291;29/10/2015;Efectivo;SI
70;155;149;1/12/2019;Credito;SI
3605;69;51;3/3/2019;Credito;NO
3396;147;13;4/2/2016;Credito;SI
1003;120;585;5/11/2018;Credito;SI
2484;79;67;19/3/2017;Credito;NO
3923;141;79;17/2/2015;Efectivo;SI
134;55;295;23/1/2019;Credito;SI
2960;81;278;15/6/2015;Efectivo;SI
1087;107;274;29/1/2015;Efectivo;SI
243;35;390;23/7/2018;Credito;SI
1973;103;420;18/4/2016;Efectivo;SI
173;41;364;13/8/2018;Credito;NO
2569;69;595;18/2/2016;Credito;SI
2609;106;129;29/3/2015;Efectivo;SI
2081;37;80;15/1/2019;Credito;NO
435;147;427;3/11/2015;Credito;SI
3060;30;584;5/7/2015;Efectivo;NO
395;156;411;23/7/2018;Credito;NO
3221;14;564;8/4/2018;Efectivo;NO
1255;150;210;21/7/2016;Credito;NO
3686;129;317;6/1/2017;Efectivo;SI
2321;155;173;20/3/2019;Credito;NO
823;36;367;7/2/2019;Credito;SI
2047;61;6;3/11/2016;Efectivo;SI
1114;93;7;28/9/2015;Efectivo;SI
2538;76;394;11/6/2019;Efectivo;SI
919;123;40;3/3/2018;Efectivo;SI
164;62;496;29/12/2018;Efectivo;SI
98;100;446;14/3/2016;Credito;NO
1734;5;603;15/6/2015;Efectivo;SI
2245;157;406;18/5/2019;Efectivo;SI
3660;25;41;13/2/2019;Credito;NO
1217;149;204;24/6/2019;Efectivo;NO
2121;64;313;10/4/2018;Credito;SI
2474;133;266;13/12/2018;Credito;SI
722;122;95;6/12/2015;Credito;NO
639;136;451;6/4/2019;Efectivo;NO
881;17;347;23/6/2019;Credito;SI
1368;76;347;3/8/2015;Credito;NO
2664;117;131;29/5/2015;Credito;NO
1735;69;185;30/9/2017;Credito;NO
936;37;304;9/11/2017;Credito;SI
3136;116;521;9/6/2017;Efectivo;NO
1893;59;510;22/6/2015;Efectivo;SI
2593;58;432;14/9/2018;Efectivo;NO
3506;22;88;20/10/2016;Credito;SI
929;114;542;20/11/2017;Efectivo;NO
2719;88;420;28/2/2015;Efectivo;SI
3002;107;159;1/4/2015;Efectivo;NO
2185;55;393;24/4/2019;Credito;SI
1723;125;452;6/6/2019;Efectivo;NO
2586;36;207;13/6/2017;Credito;SI
1476;115;128;23/12/2015;Efectivo;NO
290;157;52;1/7/2019;Efectivo;SI
1919;8;152;18/8/2016;Efectivo;SI
2015;23;497;22/4/2017;Efectivo;NO
2880;104;440;18/8/2019;Credito;NO
1435;2;429;1/4/2018;Credito;SI
1292;112;321;10/12/2016;Credito;SI
1769;152;336;29/1/2015;Efectivo;SI
2973;107;491;4/1/2015;Efectivo;NO
554;1;32;7/3/2015;Credito;SI
2003;112;456;30/11/2018;Credito;SI
1409;108;533;29/4/2016;Efectivo;NO
18;15;9;21/10/2016;Efectivo;SI
3309;81;401;9/10/2018;Credito;SI
3203;101;355;6/11/2017;Credito;NO
323;45;22;13/1/2018;Credito;NO
2364;20;604;25/5/2016;Efectivo;NO
793;120;448;7/2/2018;Credito;SI
1832;64;110;20/10/2015;Efectivo;SI
1902;104;251;12/8/2019;Efectivo;SI
2973;40;119;30/11/2016;Credito;SI
1248;140;149;26/2/2016;Efectivo;NO
386;156;228;30/5/2015;Credito;SI
1273;126;499;26/9/2017;Efectivo;NO
1205;99;24;10/5/2018;Efectivo;SI
1702;52;118;10/8/2018;Credito;NO
2932;21;33;24/4/2017;Efectivo;SI
2393;136;454;10/8/2016;Credito;SI
3256;119;42;11/1/2018;Efectivo;SI
109;148;72;19/1/2018;Credito;NO
1587;102;555;28/12/2017;Credito;NO
2216;139;559;13/8/2016;Credito;NO
2765;125;334;20/3/2019;Efectivo;SI
346;114;109;5/9/2016;Credito;NO
825;22;369;7/1/2018;Efectivo;NO
381;24;417;14/12/2018;Efectivo;NO
987;71;507;21/3/2019;Credito;SI
618;73;496;25/2/2016;Credito;NO
1286;141;573;20/4/2015;Credito;NO
1726;1;109;23/4/2017;Credito;NO
1344;123;148;28/4/2017;Efectivo;SI
